model,arm,signal,map,fit,scheme,bin,n,weight,conf_lo,conf_hi,mean_conf,empirical_rate,gap
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,6,10,0.09433962264150944,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7,-0.07777777777777783
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,7,10,0.09433962264150944,0.7777777777777778,0.8333333333333334,0.8222222222222222,0.6,-0.2222222222222222
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,8,10,0.09433962264150944,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666663
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,9,10,0.09433962264150944,1.0,1.0,1.0,1.0,0.0
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,5,3,0.02830188679245283,0.5421388637667134,0.5859464198265677,0.5656849582157736,1.0,0.4343150417842264
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,6,10,0.09433962264150944,0.6092090831581541,0.6854451691397456,0.6494271925560706,0.6,-0.04942719255607064
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,7,68,0.6415094339622641,0.7054127164882509,0.7996121504450258,0.7633427678197391,0.7352941176470589,-0.028048650172680212
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,8,25,0.2358490566037736,0.800027706712341,0.8776938893396328,0.8176433007775203,0.88,0.06235669922247966
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,0,11,0.10377358490566038,0.5421388637667134,0.6754727263434629,0.6208046606324434,0.7272727272727273,0.10646806664028385
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,1,11,0.10377358490566038,0.6770303641114032,0.7328163068253859,0.7126779684406005,0.6363636363636364,-0.07631433207696414
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,2,11,0.10377358490566038,0.7339433693444596,0.7470564511490131,0.7381298253226215,0.7272727272727273,-0.01085709804989421
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,3,11,0.10377358490566038,0.7503457690589121,0.7651957889468289,0.7589862088565763,0.7272727272727273,-0.03171348158384901
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,4,11,0.10377358490566038,0.7657400303975043,0.7756604356545295,0.7703219852055262,0.8181818181818182,0.04785983297629204
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,5,11,0.10377358490566038,0.7759999889154537,0.7850716100607146,0.7814601726756432,0.6363636363636364,-0.1450965363120068
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,6,10,0.09433962264150944,0.7860302981082754,0.7944484100532557,0.790479340537889,0.7,-0.09047934053788909
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,7,10,0.09433962264150944,0.7957799880577612,0.8032129228297922,0.7995437646788621,1.0,0.20045623532113788
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,8,10,0.09433962264150944,0.8036163915283465,0.8129005605568997,0.8087402121590431,0.9,0.0912597878409569
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,9,10,0.09433962264150944,0.8129544225777511,0.8776938893396328,0.8345895325162835,0.8,-0.034589532516283494
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,5,1,0.009433962264150943,0.5905069675291683,0.5905069675291683,0.5905069675291683,0.0,-0.5905069675291683
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,6,16,0.1509433962264151,0.6180676088700945,0.6918103402357676,0.6612340689270001,0.75,0.0887659310729999
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,7,57,0.5377358490566038,0.703088160787486,0.7999661905876606,0.7602834361504478,0.7192982456140351,-0.0409851905364127
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,8,32,0.3018867924528302,0.8021125344670269,0.8702914150202335,0.826362949391606,0.875,0.04863705060839396
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,0,11,0.10377358490566038,0.5905069675291683,0.6689663238294988,0.6425700729394956,0.8181818181818182,0.1756117452423226
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,1,11,0.10377358490566038,0.672716130641589,0.7178240103683291,0.6963768153202973,0.45454545454545453,-0.24183136077484274
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,2,11,0.10377358490566038,0.7183090890235225,0.7469456498166658,0.7350915458427916,0.8181818181818182,0.08309027233902666
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,3,11,0.10377358490566038,0.7476929074664207,0.7580196433006755,0.7527149930232219,0.7272727272727273,-0.025442265750494575
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,4,11,0.10377358490566038,0.7583423172349892,0.7730157193570216,0.7655522742054282,0.8181818181818182,0.05262954397639008
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,5,11,0.10377358490566038,0.7763255830994441,0.7896470172423729,0.7837950566747612,0.7272727272727273,-0.056522329402033944
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,6,10,0.09433962264150944,0.790492835970552,0.8041296256121848,0.7975541752949955,0.7,-0.09755417529499555
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,7,10,0.09433962264150944,0.8044029253873501,0.8128943912919684,0.8097290305757181,0.9,0.09027096942428192
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,8,10,0.09433962264150944,0.8129951548292796,0.8313411314045475,0.8231725469618747,0.7,-0.12317254696187474
gemini-3.5-flash-lite,h7_twin_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,9,10,0.09433962264150944,0.8376064800404396,0.8702914150202335,0.8508356445076256,1.0,0.1491643554923744
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,0,10,0.03773584905660377,0.0,0.0,0.0,0.3,0.3
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,4,12,0.045283018867924525,0.45454545454545453,0.45454545454545453,0.4545454545454544,0.5833333333333334,0.12878787878787895
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,5,69,0.26037735849056604,0.5,0.5384615384615384,0.5078037904124861,0.5652173913043478,0.05741360089186165
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,6,89,0.33584905660377357,0.625,0.6792452830188679,0.6553688785244859,0.5955056179775281,-0.059863260546957786
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,7,9,0.033962264150943396,0.75,0.75,0.75,0.8888888888888888,0.13888888888888884
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,8,54,0.2037735849056604,0.8,0.8666666666666667,0.8202020202020202,0.8333333333333334,0.013131313131313216
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,9,22,0.0830188679245283,0.9166666666666666,1.0,0.965909090909091,0.8636363636363636,-0.1022727272727274
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,0,27,0.1018867924528302,0.0,0.5,0.2946127946127946,0.4444444444444444,0.14983164983164982
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,1,27,0.1018867924528302,0.5,0.5,0.5,0.7037037037037037,0.20370370370370372
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,2,27,0.1018867924528302,0.5,0.5384615384615384,0.5056980056980057,0.5185185185185185,0.012820512820512775
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,3,27,0.1018867924528302,0.5384615384615384,0.6363636363636364,0.5954739704739703,0.5925925925925926,-0.002881377881377767
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,4,27,0.1018867924528302,0.6363636363636364,0.6363636363636364,0.6363636363636365,0.5925925925925926,-0.043771043771043905
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,5,26,0.09811320754716982,0.6666666666666666,0.6792452830188679,0.6748911465892599,0.46153846153846156,-0.2133526850507983
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,6,26,0.09811320754716982,0.6792452830188679,0.75,0.6982946298984035,0.7307692307692307,0.03247460087082721
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,7,26,0.09811320754716982,0.75,0.8,0.7961538461538462,0.8076923076923077,0.011538461538461497
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,8,26,0.09811320754716982,0.8,0.8666666666666667,0.8317016317016317,0.8846153846153846,0.05291375291375289
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,9,26,0.09811320754716982,0.8666666666666667,1.0,0.9506410256410256,0.8461538461538461,-0.10448717948717945
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,0,7,0.026415094339622643,0.0,0.0,0.0,0.0,0.0
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,4,50,0.18867924528301888,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5,5.551115123125783e-17
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,5,33,0.12452830188679245,0.5,0.5806451612903226,0.5757575757575759,0.5757575757575758,-1.1102230246251565e-16
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,6,85,0.32075471698113206,0.6333333333333333,0.6363636363636364,0.6352941176470587,0.6352941176470588,1.1102230246251565e-16
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,7,7,0.026415094339622643,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,8,76,0.28679245283018867,0.8125,0.8928571428571429,0.8421052631578947,0.8421052631578947,0.0
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_width,9,7,0.026415094339622643,1.0,1.0,1.0,1.0,0.0
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,0,27,0.1018867924528302,0.0,0.49999999999999994,0.3703703703703703,0.2962962962962963,-0.07407407407407401
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,1,27,0.1018867924528302,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5555555555555556,0.055555555555555636
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,2,27,0.1018867924528302,0.49999999999999994,0.5806451612903226,0.565710872162485,0.5925925925925926,0.026881720430107614
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,3,27,0.1018867924528302,0.5806451612903226,0.6333333333333333,0.6157706093189964,0.7037037037037037,0.08793309438470731
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,4,27,0.1018867924528302,0.6333333333333333,0.6363636363636364,0.635016835016835,0.48148148148148145,-0.15353535353535358
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,5,26,0.09811320754716982,0.6363636363636364,0.6363636363636364,0.6363636363636365,0.6923076923076923,0.055944055944055826
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,6,26,0.09811320754716982,0.6363636363636364,0.8125,0.6912150349650349,0.6923076923076923,0.0010926573426573993
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,7,26,0.09811320754716982,0.8125,0.8125,0.8125,0.8076923076923077,-0.004807692307692291
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,8,26,0.09811320754716982,0.8125,0.8928571428571429,0.8403159340659341,0.8846153846153846,0.0442994505494505
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,9,26,0.09811320754716982,0.8928571428571429,1.0,0.9217032967032968,0.8846153846153846,-0.03708791208791218
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,1,2,0.007547169811320755,0.176714500061482,0.19656628418591987,0.18664039212370093,0.0,-0.18664039212370093
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,2,1,0.0037735849056603774,0.2713712601539901,0.2713712601539901,0.2713712601539901,0.0,-0.2713712601539901
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,3,9,0.033962264150943396,0.3137535440144916,0.3898245500854452,0.35747991486333996,0.4444444444444444,0.08696452958110445
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,4,23,0.08679245283018867,0.401496688183921,0.49242172844236565,0.446157250310916,0.5652173913043478,0.11906014099343176
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,5,44,0.1660377358490566,0.5022475213577718,0.5995706605648683,0.5556104042636462,0.5227272727272727,-0.032883131536373456
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,6,75,0.2830188679245283,0.6003617902463987,0.6996939499629011,0.6513775612121061,0.64,-0.011377561212106091
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,7,74,0.2792452830188679,0.700101854407696,0.7981027101736897,0.7549441950462719,0.7162162162162162,-0.03872797883005563
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_width,8,37,0.13962264150943396,0.8012828550685862,0.8920653512045417,0.8344965149775827,0.8918918918918919,0.05739537691430918
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,0,27,0.1018867924528302,0.176714500061482,0.46055722903627294,0.3811604743361822,0.4444444444444444,0.0632839701082622
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,1,27,0.1018867924528302,0.4616008799380533,0.5504907854944074,0.5116801381713938,0.48148148148148145,-0.03019865668991234
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,2,27,0.1018867924528302,0.5527605585261588,0.6006164445664215,0.5801750933344896,0.6296296296296297,0.04945453629514007
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,3,27,0.1018867924528302,0.602143909434832,0.6380657579275334,0.6189349903610093,0.6296296296296297,0.010694639268620354
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,4,27,0.1018867924528302,0.6386967695637169,0.6792958893403952,0.6611153599258576,0.5925925925925926,-0.06852276733326501
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,5,26,0.09811320754716982,0.6799799759659249,0.7129492893906043,0.6940738437981311,0.6153846153846154,-0.07868922841351567
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,6,26,0.09811320754716982,0.7142094195662628,0.7515608929792871,0.7367449122069127,0.6538461538461539,-0.08289875836075888
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,7,26,0.09811320754716982,0.7532789135024646,0.7838334239857698,0.7646129003029629,0.8461538461538461,0.08154094585088323
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,8,26,0.09811320754716982,0.7842289418689624,0.8174363391168386,0.798864465055053,0.8076923076923077,0.008827842637254668
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,held_out_crossfit,equal_mass,9,26,0.09811320754716982,0.8194543667998766,0.8920653512045417,0.8454431434809562,0.8846153846153846,0.03917224113442841
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,1,1,0.0037735849056603774,0.18680591591531537,0.18680591591531537,0.18680591591531537,0.0,-0.18680591591531537
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,2,3,0.011320754716981131,0.23088546923778408,0.28350527293200345,0.25550223599718874,0.0,-0.25550223599718874
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,3,10,0.03773584905660377,0.32958529919361856,0.3890365230578505,0.3706710916989737,0.6,0.22932890830102626
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,4,26,0.09811320754716982,0.4026080090931336,0.49964785055300076,0.4545332179410245,0.5,0.045466782058975475
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,5,43,0.16226415094339622,0.5086218231622867,0.5997769480731269,0.5588411063194781,0.5348837209302325,-0.023957385389245633
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,6,67,0.2528301886792453,0.600307614754508,0.699337417301679,0.6525887099660208,0.6268656716417911,-0.02572303832422973
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,7,74,0.2792452830188679,0.7020734614145231,0.7998494963333628,0.7514070991504456,0.7297297297297297,-0.021677369420715853
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_width,8,41,0.15471698113207547,0.8016862804526669,0.8840594705852634,0.8330301116112772,0.8780487804878049,0.04501866887652772
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,0,27,0.1018867924528302,0.18680591591531537,0.4529397079460369,0.38041954596967575,0.4444444444444444,0.06402489847476867
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,1,27,0.1018867924528302,0.4554029725340461,0.5444301079061359,0.5040662809533628,0.48148148148148145,-0.022584799471881356
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,2,27,0.1018867924528302,0.5463406480806311,0.5962009779553943,0.5714306803623568,0.5925925925925926,0.02116191223023578
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,3,27,0.1018867924528302,0.5985321343220178,0.638922450818338,0.6186320089217786,0.5925925925925926,-0.02603941632918605
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,4,27,0.1018867924528302,0.6416685308324972,0.6820920573030718,0.6605928363139414,0.7037037037037037,0.04311086738976233
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,5,26,0.09811320754716982,0.6840324372199547,0.7135554573727674,0.6992198719799068,0.6153846153846154,-0.08383525659529134
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,6,26,0.09811320754716982,0.7155716847322409,0.7544219022095469,0.7370115514679297,0.6153846153846154,-0.12162693608331432
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,7,26,0.09811320754716982,0.7548780175502734,0.7864288277577454,0.7660269328358976,0.8461538461538461,0.08012691331794852
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,8,26,0.09811320754716982,0.7878407905829095,0.8229695942899001,0.8030097119536126,0.8076923076923077,0.004682595738695117
gemini-3.5-flash-lite,imposter_redacted,A_cosine_to_real,platt,naive_full_sample,equal_mass,9,26,0.09811320754716982,0.8263746319857181,0.8840594705852634,0.8463104602991701,0.8846153846153846,0.03830492431621446
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,0,1,0.0031645569620253164,0.0,0.0,0.0,1.0,1.0
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,5,9,0.028481012658227847,0.5,0.5,0.5,0.8888888888888888,0.38888888888888884
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,6,65,0.20569620253164558,0.631578947368421,0.6363636363636364,0.6329775487670224,0.8,0.16702245123297765
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,7,38,0.12025316455696203,0.7272727272727273,0.75,0.7386363636363636,0.6842105263157895,-0.054425837320574155
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,8,138,0.43670886075949367,0.8043478260869565,0.875,0.8209155489543014,0.7608695652173914,-0.06004598373691006
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_width,9,65,0.20569620253164558,0.9090909090909091,1.0,0.9362470862470862,0.8923076923076924,-0.043939393939393834
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,0,32,0.10126582278481013,0.0,0.631578947368421,0.5748355263157894,0.84375,0.2689144736842106
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,1,32,0.10126582278481013,0.631578947368421,0.6363636363636364,0.6327751196172249,0.78125,0.14847488038277512
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,2,32,0.10126582278481013,0.6363636363636364,0.75,0.6974431818181819,0.6875,-0.009943181818181879
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,3,32,0.10126582278481013,0.75,0.8043478260869565,0.7754755434782609,0.65625,-0.11922554347826086
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,4,32,0.10126582278481013,0.8043478260869565,0.82,0.8092391304347826,0.71875,-0.09048913043478257
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,5,32,0.10126582278481013,0.82,0.82,0.82,0.84375,0.02375000000000005
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,6,31,0.0981012658227848,0.82,0.8285714285714286,0.8269124423963135,0.7741935483870968,-0.0527188940092167
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,7,31,0.0981012658227848,0.8285714285714286,0.9090909090909091,0.844466554950426,0.8387096774193549,-0.005756877531071125
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,8,31,0.0981012658227848,0.9090909090909091,0.9166666666666666,0.9127565982404695,0.8387096774193549,-0.07404692082111464
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,held_out_crossfit,equal_mass,9,31,0.0981012658227848,0.9166666666666666,1.0,0.9623655913978494,0.9354838709677419,-0.026881720430107503
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_width,5,2,0.006329113924050633,0.5,0.5,0.5,0.5,0.0
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_width,6,43,0.1360759493670886,0.6744186046511628,0.6744186046511628,0.6744186046511627,0.6744186046511628,1.1102230246251565e-16
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_width,7,91,0.2879746835443038,0.7027027027027027,0.7407407407407407,0.7252747252747255,0.7252747252747253,-2.220446049250313e-16
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_width,8,140,0.4430379746835443,0.8,0.8888888888888888,0.8285714285714286,0.8285714285714286,0.0
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_width,9,40,0.12658227848101267,0.9259259259259259,1.0,0.95,0.95,0.0
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,0,32,0.10126582278481013,0.5,0.6744186046511628,0.663517441860465,0.6875,0.023982558139534982
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,1,32,0.10126582278481013,0.6744186046511628,0.7027027027027027,0.6912122878692646,0.65625,-0.034962287869264586
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,2,32,0.10126582278481013,0.7027027027027027,0.7407407407407407,0.7193443443443444,0.78125,0.061905655655655645
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,3,32,0.10126582278481013,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.6875,-0.0532407407407407
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,4,32,0.10126582278481013,0.7407407407407407,0.8072289156626506,0.7883478357875948,0.75,-0.03834783578759482
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,5,32,0.10126582278481013,0.8072289156626506,0.8072289156626506,0.8072289156626506,0.875,0.06777108433734935
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,6,31,0.0981012658227848,0.8072289156626506,0.8072289156626506,0.8072289156626509,0.8064516129032258,-0.0007773027594251136
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,7,31,0.0981012658227848,0.8072289156626506,0.868421052631579,0.8565774132182379,0.8709677419354839,0.014390328717245993
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,8,31,0.0981012658227848,0.868421052631579,0.9259259259259259,0.891058290888512,0.8387096774193549,-0.05234861346915709
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,isotonic,naive_full_sample,equal_mass,9,31,0.0981012658227848,0.9259259259259259,1.0,0.956989247311828,0.967741935483871,0.010752688172043001
gemini-3.5-flash-lite,twin_named,A_cosine_to_real,platt,held_out_crossfit,equal_width,4,1,0.0031645569620253164,0.4506445800719313,0.4506445800719313,0.4506445800719313,1.0,0.5493554199280687
